contig_5331_pilon	724748	727440	1	1	1	2	0	41
contig_5331_pilon	727609	729398	1	1	1	1	0	74
contig_5389_pilon	69395	71221	1	1	1	656	0	19
contig_5389_pilon	243645	244513	2	2	1	766	0	49
contig_5389_pilon	379290	380211	1	1	1	5	0	18
contig_5389_pilon	381046	384409	1	1	1	1	0	53
contig_5389_pilon	385386	386173	1	1	1	10	0	28
contig_5403_pilon	453877	458132	2	2	1	13	0	64
contig_5415_pilon	323020	345586	1	1	1	115	0	48
contig_5419_pilon	241998	243791	1	1	1	1011	0	69
contig_5423_pilon	37662	176249	2	2	1	17	0	57
contig_5423_pilon	545830	548788	1	1	1	91	0	28
contig_5423_pilon	569259	573063	2	2	1	56	0	25
contig_5423_pilon	620221	621113	1	1	1	1	0	13
contig_5423_pilon	777981	778415	1	1	1	1	0	40
contig_5423_pilon	786628	788452	1	1	1	578	0	42
contig_5423_pilon	789066	789250	1	1	1	3	0	52
contig_5428_pilon	162154	165148	2	2	1	190	0	61
contig_5429_pilon	428022	457958	1	1	1	3	0	31
contig_5434_pilon	131639	134396	2	2	1	1	0	57
contig_5445_pilon	70818	74419	1	1	1	1	0	71
contig_5452_pilon	439937	441283	1	1	1	5	0	69
contig_546_pilon	103532	119795	1	1	1	374	0	35
contig_546_pilon	424777	434760	1	1	1	0	1	56
contig_546_pilon	434229	434760	1	1	1	0	1	56
contig_546_pilon	434818	435224	1	1	1	0	1	36
contig_546_pilon	435300	436223	1	1	1	1	1	60
contig_5467_pilon	128933	129359	2	2	1	1	0	25
contig_5467_pilon	129578	129945	2	2	1	1	0	21
contig_5485_pilon	639496	641107	2	2	1	222	0	18
contig_5499_pilon	777722	780037	1	1	1	484	0	54
contig_5499_pilon	818295	825082	1	1	1	1	0	65
contig_5499_pilon	1463114	1464460	2	2	1	1	0	65
contig_5499_pilon	1498127	1547892	2	2	1	1	0	48
contig_5515_pilon	122761	123096	2	2	1	24	0	33
contig_5549_pilon	442535	442879	2	2	1	81	0	23
contig_5549_pilon	442936	443118	2	2	1	126	0	29
contig_5549_pilon	443145	443324	2	2	1	45	0	26
contig_5549_pilon	533427	534949	2	2	1	1	0	27
